image_id,path,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
052646.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\052646.jpg,100.72131147540983,100.48598130841121,160.07494145199064,96.29906542056074,137.29274004683842,138.1682242990654,104.91803278688525,154.91588785046727,158.87587822014052,150.1308411214953
122247.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\122247.jpg,100.65634674922602,101.1358024691358,150.58823529411765,97.18518518518518,131.56656346749227,128.79012345679013,111.75232198142416,154.8641975308642,150.58823529411765,151.7037037037037
165778.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\165778.jpg,96.23132530120483,92.81152460984393,150.51566265060242,88.81632653061224,117.82168674698796,121.08523409363745,105.79277108433736,148.74429771908763,146.1975903614458,146.28571428571428
084074.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\084074.jpg,101.35510204081633,101.35510204081633,150.465306122449,101.35510204081633,127.47755102040817,136.88163265306125,104.48979591836735,154.64489795918368,143.15102040816328,155.68979591836737
008010.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\008010.jpg,99.44356955380577,116.29498525073745,155.21259842519686,103.45722713864306,127.66404199475065,139.70501474926255,112.88188976377953,180.48377581120943,166.63517060367454,163.1150442477876
045941.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\045941.jpg,100.93392070484582,100.71208791208791,155.0660792951542,104.65054945054945,121.23348017621146,136.15824175824176,95.85903083700441,154.72527472527472,152.2466960352423,159.22637362637363
105093.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\105093.jpg,103.29824561403508,100.93714285714286,147.71150097465886,103.86285714285714,138.2300194931774,125.31809523809524,108.78752436647173,155.5504761904762,144.21832358674465,157.01333333333332
059709.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\059709.jpg,100.352,100.75502008032127,150.528,101.78313253012047,126.976,135.71084337349396,98.304,155.2449799196787,144.38400000000001,156.2730923694779
026247.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\026247.jpg,100.11881188118812,100.88669950738917,138.13861386138615,94.58128078817734,143.20792079207922,112.23645320197045,126.73267326732673,153.85221674876848,152.07920792079207,148.807881773399
062685.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\062685.jpg,104.2051282051282,96.42666666666668,161.64102564102564,98.13333333333334,138.66666666666666,133.97333333333333,109.12820512820512,154.45333333333335,155.89743589743588,157.01333333333335
061663.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\061663.jpg,100.31347962382445,100.31347962382445,142.04388714733543,95.49843260188088,113.15360501567397,130.00626959247649,113.95611285266457,153.27899686520377,146.0564263322884,150.06896551724137
024409.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\024409.jpg,100.62427745664739,100.62427745664739,153.15606936416185,95.44508670520231,139.09826589595374,126.52023121387283,110.98265895953757,155.3757225433526,151.67630057803467,149.45664739884393
025919.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\025919.jpg,100.78315789473685,100.45569620253164,150.90526315789472,100.45569620253164,127.73052631578948,131.78059071729956,100.24421052631578,153.3839662447257,150.36631578947367,155.00421940928268
098072.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\098072.jpg,67.65165165165165,100.75247524752476,117.62162162162161,93.14851485148515,83.02702702702703,122.29702970297029,78.41441441441441,153.34653465346534,123.77177177177177,147.64356435643563
050481.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\050481.jpg,102.0051413881748,100.71065989847715,150.04627249357324,103.30964467005076,120.4318766066838,134.497461928934,104.63753213367609,153.34010152284262,141.49100257069406,157.88832487309642
025980.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\025980.jpg,101.16838487972508,101.16838487972508,153.95189003436425,95.01030927835052,124.92096219931271,127.56013745704468,103.80756013745705,153.0721649484536,160.98969072164948,149.553264604811
094876.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\094876.jpg,94.4,102.03985932004689,166.0,101.43962485345837,131.20000000000002,144.05627198124267,103.2,160.26260257913248,161.20000000000002,161.46307151230948
118913.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\118913.jpg,100.83720930232558,100.69085631349782,156.27906976744185,101.8055152394775,135.44186046511626,138.96081277213352,100.83720930232558,155.30914368650218,152.5581395348837,156.05224963715528
094561.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\094561.jpg,100.91286307053942,100.26666666666667,152.96265560165975,103.46666666666667,115.78423236514523,130.13333333333333,100.91286307053942,154.66666666666666,150.83817427385893,156.8
039789.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\039789.jpg,100.6306695464363,103.87583148558758,149.28725701943844,106.14634146341463,122.74730021598273,136.23059866962305,101.73650107991361,159.50332594235033,141.5464362850972,162.34146341463415
015599.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\015599.jpg,100.66903914590748,100.66903914590748,148.4982206405694,107.50177935943061,131.49228944246738,137.1103202846975,100.66903914590748,155.33096085409252,136.04744958481615,156.54567022538555
067864.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\067864.jpg,101.51724137931035,95.04191616766468,151.54022988505747,96.5748502994012,128.0,125.70059880239522,102.98850574712644,151.76047904191617,145.6551724137931,150.22754491017966
020610.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\020610.jpg,101.16838487972508,101.16838487972508,136.3573883161512,107.32646048109966,102.04810996563573,124.92096219931271,88.85223367697594,151.3127147766323,127.56013745704468,161.86941580756013
017849.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\017849.jpg,100.74393530997305,101.01621621621622,155.25606469002696,93.40540540540542,138.00539083557953,127.30810810810812,107.64420485175202,155.67567567567568,162.84636118598382,147.37297297297297
156522.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\156522.jpg,101.23636363636363,100.77828054298644,143.12727272727273,104.25339366515838,136.14545454545453,126.26244343891403,109.38181818181818,155.2217194570136,146.61818181818182,155.2217194570136
126616.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\126616.jpg,96.7941605839416,100.64957264957266,141.45401459854014,87.8860398860399,108.192700729927,119.61253561253562,112.4905109489051,152.980056980057,148.55474452554745,142.5868945868946
165276.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\165276.jpg,100.84848484848484,100.84848484848484,162.9090909090909,96.96969696969697,131.87878787878788,124.12121212121212,108.60606060606061,155.15151515151516,159.03030303030303,151.27272727272728
173339.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\173339.jpg,100.84848484848484,99.90243902439025,147.3939393939394,95.21951219512195,117.91515151515152,131.1219512195122,111.7090909090909,154.53658536585365,155.15151515151516,146.7317073170732
007635.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\007635.jpg,100.67049075844487,100.57142857142857,156.96112173358827,86.0408163265306,134.4448693435309,124.73469387755101,115.02868068833652,155.26530612244898,169.68769917144678,139.1020408163265
125622.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\125622.jpg,101.16838487972508,101.16838487972508,153.95189003436425,100.28865979381443,131.07903780068727,137.23711340206185,109.08591065292096,155.71134020618555,152.19243986254295,152.19243986254295
024083.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\024083.jpg,100.66019417475728,100.66019417475728,152.85436893203882,95.6893203883495,121.78640776699028,130.48543689320388,100.66019417475728,154.09708737864077,159.06796116504853,150.36893203883494
010750.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\010750.jpg,100.65634674922602,101.1358024691358,139.49226006191952,109.03703703703704,104.61919504643963,131.9506172839506,92.73065015479877,155.6543209876543,123.64086687306502,162.76543209876542
036623.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\036623.jpg,100.30409356725146,100.75801749271137,160.18713450292398,94.78717201166181,138.47953216374268,135.09037900874637,102.54970760233917,155.24198250728864,162.43274853801168,149.27113702623907
071611.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\071611.jpg,100.66130473637176,81.38430583501007,153.0509383378016,88.3380281690141,113.24396782841823,102.50301810865191,92.19660411081323,140.3621730382294,129.94459338695265,149.8913480885312
165228.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\165228.jpg,74.10526315789474,100.67415730337079,125.75438596491227,100.67415730337079,83.08771929824562,129.43820224719101,75.22807017543859,155.32584269662922,116.7719298245614,155.32584269662922
152415.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\152415.jpg,93.63758389261744,91.1931330472103,145.18120805369128,109.87124463519314,127.14093959731544,141.73390557939913,80.75167785234899,179.09012875536482,122.84563758389261,191.17596566523605
161429.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\161429.jpg,100.78740157480314,100.78740157480314,138.07874015748033,100.78740157480314,136.06299212598424,132.03149606299212,104.81889763779527,155.21259842519686,134.04724409448818,153.1968503937008
065026.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\065026.jpg,94.76243093922652,100.76595744680851,158.40883977900552,108.93617021276596,117.39226519337016,142.9787234042553,89.10497237569061,155.23404255319147,154.1657458563536,162.04255319148936
055971.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\055971.jpg,102.0,100.78740157480314,160.0,100.78740157480314,134.0,133.03937007874015,98.0,155.21259842519686,160.0,155.21259842519686
167775.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\167775.jpg,117.89473684210526,98.93719806763285,183.9157894736842,100.17391304347825,152.25263157894736,136.65700483091786,120.58947368421052,157.68115942028984,176.50526315789475,157.68115942028984
013349.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\013349.jpg,104.64233576642336,100.95774647887325,158.83211678832117,108.16901408450704,128.93430656934305,138.81690140845072,97.16788321167883,153.2394366197183,145.75182481751824,162.25352112676057
137434.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\137434.jpg,101.12,93.32019704433498,156.16,90.79802955665025,125.44,124.84729064039409,110.08,147.54679802955664,154.88,147.54679802955664
108224.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\108224.jpg,86.56115107913669,104.42105263157895,165.75539568345326,107.78947368421052,119.71223021582735,136.98245614035088,90.24460431654677,166.17543859649123,151.02158273381295,169.5438596491228
006247.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\006247.jpg,100.33699633699634,100.33699633699634,147.2234432234432,107.83882783882784,120.96703296703296,135.03296703296704,100.33699633699634,154.72527472527472,135.03296703296704,160.35164835164835
176989.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\176989.jpg,100.67415730337079,100.67415730337079,152.92883895131087,93.48314606741573,126.08239700374531,137.10861423220973,106.42696629213484,153.8876404494382,158.6816479400749,148.13483146067415
118203.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\118203.jpg,100.74393530997305,101.01621621621622,163.53638814016173,92.71351351351352,138.00539083557953,130.07567567567568,108.33423180592993,155.67567567567568,169.05660377358492,146.6810810810811
082403.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\082403.jpg,100.80829015544042,100.28865979381443,151.21243523316062,96.3298969072165,132.64248704663214,131.95876288659792,104.78756476683938,154.39175257731958,147.23316062176167,147.79381443298968
028729.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\028729.jpg,100.84848484848484,100.84848484848484,145.45454545454547,93.0909090909091,126.06060606060606,135.75757575757575,108.60606060606061,151.27272727272728,147.3939393939394,147.3939393939394
192731.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\192731.jpg,119.60655737704919,100.75972540045767,176.2622950819672,111.30434782608695,163.672131147541,134.73684210526315,114.01092896174863,155.24027459954235,170.66666666666666,163.44164759725402
124130.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\124130.jpg,96.64,100.97447795823666,153.6,99.19257540603247,125.44,133.04872389791183,103.68,155.61948955916472,152.96,152.64965197215776
155968.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\155968.jpg,102.01503759398496,100.75247524752476,159.11779448621553,100.11881188118812,127.67919799498746,140.67326732673268,106.5062656641604,155.24752475247524,166.81704260651628,153.34653465346534
008951.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\008951.jpg,101.0326409495549,101.0326409495549,139.01483679525222,118.50445103857567,98.75370919881306,135.97626112759644,85.83976261127597,155.72700296735906,119.26409495548963,167.12166172106825
122140.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\122140.jpg,101.23636363636363,100.77828054298644,153.6,128.579185520362,122.18181818181817,139.00452488687785,77.96363636363635,155.2217194570136,128.0,181.86425339366517
051604.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\051604.jpg,106.07734806629834,100.37894736842105,164.06629834254142,108.46315789473684,128.0,133.38947368421051,96.88397790055248,154.94736842105263,159.8232044198895,157.6421052631579
025426.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\025426.jpg,101.25373134328358,100.67415730337079,149.01492537313433,103.5505617977528,119.40298507462687,141.90262172284645,108.8955223880597,155.32584269662922,151.88059701492537,158.20224719101122
064475.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\064475.jpg,99.93993993993993,100.75801749271137,157.5975975975976,103.74344023323614,126.84684684684684,132.10495626822157,100.70870870870871,155.24198250728864,152.98498498498498,158.2274052478134
046600.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\046600.jpg,100.79442508710801,100.25174825174825,151.6376306620209,97.56643356643356,115.06620209059234,136.05594405594405,107.0383275261324,154.85314685314685,159.66550522648083,150.37762237762237
188011.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\188011.jpg,100.72639225181598,100.72639225181598,146.5956416464891,97.93704600484261,125.83050847457628,128.61985472154964,107.54479418886199,153.72397094430994,142.56658595641647,152.48426150121065
043322.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\043322.jpg,100.71065989847715,100.71065989847715,153.34010152284262,99.41116751269034,126.05076142131979,129.2994923857868,105.25888324873095,155.28934010152284,151.39086294416242,153.98984771573603
071087.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\071087.jpg,92.5433155080214,100.6829268292683,151.4096256684492,87.67479674796749,120.74438502673797,135.28455284552848,111.98288770053476,153.75609756097563,166.74224598930482,142.3089430894309
177510.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\177510.jpg,105.67076167076166,100.48598130841121,156.61916461916462,95.10280373831775,135.86240786240785,132.18691588785046,114.47665847665847,151.92523364485982,159.13513513513513,149.53271028037383
027388.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\027388.jpg,72.05925925925926,100.80000000000001,130.84444444444446,107.2,85.33333333333334,129.6,64.47407407407408,155.20000000000002,109.98518518518519,158.4
052983.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\052983.jpg,101.8342541436464,100.44686648501362,161.23756906077347,108.8174386920981,127.292817679558,149.97275204359673,98.29834254143645,153.46049046321525,151.33701657458562,163.22615803814713
033019.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\033019.jpg,100.70142180094787,100.22641509433961,141.9526066350711,94.18867924528301,110.40758293838863,120.75471698113208,109.19431279620854,154.56603773584905,146.80568720379148,148.52830188679243
099050.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\099050.jpg,97.23076923076924,122.49462365591398,153.84615384615387,118.36559139784947,126.76923076923077,166.53763440860217,108.30769230769232,191.31182795698928,152.6153846153846,185.80645161290323
095602.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\095602.jpg,106.66666666666667,100.75972540045767,162.90909090909093,99.58810068649886,142.22222222222223,133.56521739130434,113.77777777777779,155.24027459954235,158.3838383838384,153.4828375286041
021319.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\021319.jpg,100.65822784810126,100.65822784810126,151.69620253164555,103.0886075949367,109.16455696202532,127.39240506329114,93.36708860759494,155.34177215189874,137.1139240506329,157.77215189873417
027398.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\027398.jpg,101.16129032258064,101.16129032258064,148.64516129032256,99.09677419354838,121.80645161290322,134.19354838709677,105.29032258064515,152.7741935483871,148.64516129032256,152.7741935483871
046349.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\046349.jpg,100.72131147540983,100.3921568627451,151.92131147540982,77.80392156862746,134.29508196721312,117.12418300653596,127.58032786885246,148.07843137254903,165.35081967213114,132.18300653594773
159016.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\159016.jpg,100.78740157480314,100.78740157480314,150.17322834645668,101.79527559055119,139.08661417322836,133.03937007874015,104.81889763779527,154.20472440944883,147.1496062992126,156.2204724409449
172214.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\172214.jpg,98.21879815100155,106.78857142857143,148.31432973805855,98.98666666666666,127.40832049306626,131.65714285714284,110.44684129429892,176.03047619047618,146.73651771956858,172.61714285714285
073043.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\073043.jpg,93.26633165829146,100.92307692307693,146.01005025125627,97.23076923076924,122.21105527638191,133.53846153846155,100.34170854271358,153.84615384615387,145.36683417085428,152.0
089551.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\089551.jpg,72.6032786885246,97.56541524459612,146.04590163934427,115.91353811149033,82.25573770491803,125.81569965870307,51.61967213114754,153.19226393629123,103.23934426229508,166.8805460750853
190157.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\190157.jpg,101.90291262135922,101.90291262135922,156.58252427184465,99.41747572815532,131.72815533980582,139.18446601941747,106.87378640776699,154.09708737864077,154.09708737864077,154.09708737864077
201396.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\201396.jpg,107.44041450777202,99.90243902439025,159.17098445595855,102.4,136.6217616580311,129.87317073170732,108.76683937823834,154.84878048780487,155.1917098445596,154.84878048780487
095328.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\095328.jpg,96.60377358490565,100.9908256880734,159.39622641509433,115.08256880733946,111.0943396226415,150.3119266055046,86.94339622641509,152.6605504587156,147.32075471698113,169.10091743119267
136044.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\136044.jpg,100.12444444444445,100.12444444444445,150.18666666666667,94.43555555555555,128.5688888888889,125.15555555555555,111.50222222222222,152.4622222222222,150.18666666666667,149.04888888888888
113631.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\113631.jpg,100.76595744680851,100.76595744680851,152.51063829787233,93.50354609929077,135.26241134751774,130.72340425531914,106.2127659574468,155.23404255319147,157.0496453900709,147.06382978723403
076852.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\076852.jpg,100.11173184357543,100.11173184357543,155.88826815642457,108.6927374301676,120.1340782122905,131.5754189944134,100.11173184357543,154.45810055865923,138.72625698324023,157.31843575418995
092051.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\092051.jpg,101.36040609137055,101.36040609137055,146.84263959390861,55.878172588832484,124.75126903553299,96.16243654822334,140.3451776649746,141.64467005076142,174.13197969543145,110.45685279187816
114464.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\114464.jpg,100.77214231642695,97.77777777777777,147.28236184708555,113.18518518518518,101.93489780469342,130.96296296296296,90.30734292202877,151.11111111111111,133.32929598788797,168.88888888888889
057337.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\057337.jpg,101.0326409495549,101.0326409495549,143.57270029673592,101.79228486646885,105.59050445103858,131.41839762611278,102.55192878338279,150.40949554896142,132.93768545994067,156.486646884273
195411.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\195411.jpg,95.33793103448275,100.6829268292683,159.7793103448276,103.02439024390245,126.23448275862069,138.9268292682927,96.22068965517241,153.7560975609756,154.48275862068965,157.65853658536585
064744.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\064744.jpg,100.7483870967742,100.7483870967742,146.16774193548386,101.5741935483871,128.8258064516129,128.0,102.4,155.2516129032258,146.99354838709678,153.6
053194.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\053194.jpg,100.89411764705882,100.89411764705882,152.09411764705882,124.98823529411764,111.43529411764706,146.0705882352941,72.28235294117647,153.6,126.49411764705883,179.2
153882.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\153882.jpg,101.09554140127389,100.77460317460317,154.0891719745223,97.52380952380952,130.44585987261146,122.71746031746032,110.06369426751593,155.2253968253968,150.828025477707,151.97460317460317
033978.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\033978.jpg,100.97447795823666,100.97447795823666,150.2737819025522,95.62877030162413,121.16937354988399,129.48491879350348,107.50812064965197,150.2737819025522,149.0858468677494,150.2737819025522
055841.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\055841.jpg,100.26666666666667,100.26666666666667,136.53333333333333,83.2,106.66666666666667,116.26666666666667,112.0,151.46666666666667,144.0,137.6
138852.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\138852.jpg,101.00680272108843,99.94520547945206,156.73469387755102,105.20547945205479,125.38775510204081,136.7671232876712,94.0408163265306,152.54794520547944,149.7687074829932,159.56164383561642
173270.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\173270.jpg,78.0441826215022,100.68894601542415,130.82768777614137,104.63753213367609,90.86303387334316,138.52956298200513,85.58468335787923,155.31105398457584,132.33578792341677,154.32390745501283
120910.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\120910.jpg,100.64957264957266,99.3103448275862,150.97435897435898,101.51724137931035,120.34188034188035,132.41379310344828,100.64957264957266,153.3793103448276,140.03418803418805,156.68965517241378
042379.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\042379.jpg,106.04184100418409,100.66267465069859,159.06276150627613,99.12974051896207,139.78242677824267,130.29940119760477,113.0041841004184,155.33732534930138,157.4560669456067,151.24950099800398
033681.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\033681.jpg,101.07012987012988,101.07012987012988,152.93506493506493,102.4,140.3012987012987,141.63116883116882,89.1012987012987,155.5948051948052,140.3012987012987,155.5948051948052
039509.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\039509.jpg,100.69333333333334,100.69333333333334,159.57333333333335,100.69333333333334,131.41333333333336,145.92000000000002,105.81333333333335,155.30666666666667,162.98666666666668,150.18666666666667
006684.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\006684.jpg,94.93606138107418,100.70142180094787,148.6240409207161,106.1611374407583,121.12531969309464,139.52606635071092,93.62659846547315,155.29857819905214,141.4219948849105,158.33175355450237
113468.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\113468.jpg,98.1917808219178,100.84848484848484,148.16438356164383,86.19528619528619,124.49315068493149,137.05050505050505,117.4794520547945,148.25589225589226,162.1917808219178,140.49831649831648
153847.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\153847.jpg,100.79442508710801,100.25174825174825,156.09756097560975,99.35664335664336,131.1219512195122,138.74125874125875,104.36236933797909,154.85314685314685,156.98954703832752,151.27272727272728
100033.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\100033.jpg,100.66019417475728,100.66019417475728,155.3398058252427,98.17475728155338,137.94174757281553,131.72815533980582,103.14563106796116,152.85436893203882,152.85436893203882,152.85436893203882
075157.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\075157.jpg,100.76595744680851,100.76595744680851,153.41843971631207,91.68794326241135,125.27659574468085,130.72340425531914,116.19858156028369,152.51063829787233,157.0496453900709,146.15602836879432
011837.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\011837.jpg,100.44686648501362,100.44686648501362,135.32425068119892,86.49591280653951,115.09536784741144,111.60762942779292,118.58310626702996,150.67029972752044,152.76294277929154,140.90463215258856
048310.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\048310.jpg,100.93959731543625,100.67899159663867,152.05369127516778,112.29579831932774,122.84563758389261,135.09915966386555,96.64429530201342,155.32100840336136,136.16107382550337,163.49579831932775
049784.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\049784.jpg,100.91286307053942,100.26666666666667,155.08713692946057,103.46666666666667,127.4688796680498,140.8,100.91286307053942,154.66666666666666,159.33609958506224,156.8
173953.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\173953.jpg,101.01960784313725,100.63882063882063,153.72549019607843,135.23341523341523,107.92156862745098,146.55528255528256,67.13725490196079,155.36117936117935,120.47058823529412,189.95577395577396
006767.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\006767.jpg,100.70870870870871,100.40718562874252,149.14114114114113,105.0059880239521,118.3903903903904,139.49700598802397,97.63363363363364,154.82634730538922,140.6846846846847,157.8922155688623
131505.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\131505.jpg,100.8268156424581,100.8268156424581,155.88826815642457,107.26256983240224,128.0,141.58659217877096,97.96648044692738,154.45810055865923,145.87709497206706,161.60893854748605
054840.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\054840.jpg,100.78740157480314,100.78740157480314,149.16535433070865,97.76377952755905,126.99212598425197,130.01574803149606,110.86614173228347,155.21259842519686,148.15748031496062,152.18897637795274
138649.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\138649.jpg,100.61135371179039,101.28695652173913,136.38427947598254,94.60869565217392,97.25764192139738,116.86956521739131,92.78602620087335,148.03478260869565,115.14410480349345,149.1478260869565
085862.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\085862.jpg,100.78740157480314,100.37894736842105,154.54068241469815,99.03157894736842,129.6797900262467,130.69473684210527,104.14698162729658,154.94736842105263,154.54068241469815,152.25263157894736
185403.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\185403.jpg,100.61135371179039,101.28695652173913,145.32751091703057,81.25217391304348,121.85152838427948,110.19130434782609,122.96943231441047,150.2608695652174,157.6244541484716,135.7913043478261
103455.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\103455.jpg,101.0326409495549,101.0326409495549,154.20771513353117,99.513353115727,123.82195845697329,133.6973293768546,103.31157270029674,155.72700296735906,158.0059347181009,154.20771513353117
093649.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\093649.jpg,100.84848484848484,100.84848484848484,151.27272727272728,97.93939393939394,132.84848484848484,128.0,104.72727272727273,153.21212121212122,151.27272727272728,152.24242424242425
128093.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\128093.jpg,86.85714285714285,100.40718562874252,169.14285714285714,96.5748502994012,139.42857142857142,132.5988023952096,102.85714285714285,154.82634730538922,170.28571428571428,149.46107784431138
165630.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\165630.jpg,101.0326409495549,101.0326409495549,145.0919881305638,98.75370919881306,116.22551928783383,134.45697329376856,104.83086053412464,154.20771513353117,143.57270029673592,153.44807121661722
056484.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\056484.jpg,101.90291262135922,101.90291262135922,156.58252427184465,59.6504854368932,134.2135922330097,101.90291262135922,134.2135922330097,156.58252427184465,193.86407766990288,114.33009708737863
200408.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\200408.jpg,77.22905027932961,100.44843049327353,139.44134078212292,91.83856502242152,105.83240223463687,121.68609865470852,90.10055865921788,153.2556053811659,148.73743016759778,146.3677130044843
072388.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\072388.jpg,100.7483870967742,100.7483870967742,153.6,100.7483870967742,127.1741935483871,134.60645161290321,108.18064516129033,155.2516129032258,144.51612903225808,155.2516129032258
002956.jpg,D:\МФТИ\DL\arcface_mainset_cropped_1\002956.jpg,100.12444444444445,100.12444444444445,146.77333333333334,81.92,122.88,113.77777777777777,122.88,147.9111111111111,155.87555555555556,136.53333333333333
